"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-06-30","    0","    0","12.53"," 1550"," 1624","0.00","0.0","0.0",,"77","52",,"  310",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-01","    0","    0","15.21"," 1551"," 1627","0.00","0.0","0.0",,"76","53",,"  300",,,"  315",,"28.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-02","    0","    0","14.32"," 1848"," 1300","0.00","0.0","0.0",,"74","53",,"  300",,,"  315",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-03","    0","    0","17.67"," 1749"," 1942","0.00","0.0","0.0",,"70","54",,"  270",,,"  270",,"34.9",,,"46.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-04","    0","    0","18.79"," 0648"," 0524","0.00","0.0","0.0",,"69","54",,"  300",,,"  270",,"29.1",,,"39.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-05","    0","   10","11.86"," 1451"," 1522","0.00","0.0","0.0",,"76","52",,"  230",,,"  225",,"30.0",,,"41.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-06","   10","   10","15.21"," 1450"," 1321","0.00","0.0","0.0",,"71","54",,"  220",,,"  225",,"25.9",,,"42.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-07","   40","   40","12.97"," 1249"," 1421","0.00","0.0","0.0",,"67","53",,"  310",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-08","   20","    0","13.42"," 1450"," 1419","0.00","0.0","0.0",,"72","51",,"  300",,,"  315",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-09","   50","   40","12.30"," 1245"," 1227","0.00","0.0","0.0",,"69","53",,"  280",,,"  270",,"23.9",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-10","   30","   30","13.42"," 1450"," 1443","0.00","0.0","0.0",,"78","53",,"  310",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-11","   10","    0","14.76"," 1447"," 1556","0.00","0.0","0.0",,"74","54",,"  290",,,"  270",,"25.1",,,"39.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-12","    0","    0","11.41"," 1750"," 0920","0.00","0.0","0.0",,"72","53",,"  310",,,"  360",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-13","   10","   20","8.50"," 1850"," 1820","0.00","0.0","0.0",,"74","52",,"  230",,,"  225",,"21.0",,,"40.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-14","   20","   30","12.53"," 1447"," 1604","0.00","0.0","0.0",,"68","53",,"  310",,,"  315",,"23.0",,,"32.2","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-15","   10","    0","11.41"," 1836"," 1754","0.00","0.0","0.0",,"73","50",,"  250",,,"  270",,"23.0",,,"33.3","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-16","    0","   10","17.67"," 0847"," 0831","0.00","0.0","0.0",,"67","53",,"  280",,,"  270",,"31.1",,,"41.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-17","   30","   30","12.75"," 1745"," 1527","0.00","0.0","0.0",,"65","49",,"  290",,,"  270",,"23.0",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-18","   40","   30","14.09"," 1546"," 1235","0.00","0.0","0.0",,"66","53",,"  300",,,"  270",,"21.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-19","   40","   30","12.75"," 1545"," 1440","0.00","0.0","0.0",,"69","52",,"  310",,,"  315",,"25.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-20","   10","    0","13.20"," 1449"," 1813","0.00","0.0","0.0",,"75","51",,"  300",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-21","   30","   20","11.86"," 2348"," 2249","0.00","0.0","0.0",,"72","53",,"  200",,,"  180",,"21.0",,,"26.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-22","   70","   70","13.87"," 0351"," 0604","0.00","0.0","0.0",,"74","57",,"  190",,,"  180",,"23.0",,,"28.9",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-23","   90","   80","12.97"," 1947"," 1937","0.01","0.0","0.0",,"76","57",,"  300",,,"  315",,"17.9",,,"23.0",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-24","   50","   60","10.51"," 1550"," 1622","0.00","0.0","0.0",,"77","52",,"  230",,,"  225",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-25","   50","   50","10.51"," 1649"," 1305","0.00","0.0","0.0",,"73","56",,"  250",,,"  180",,"21.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-26","   40","   30","12.53"," 1447"," 1458","0.00","0.0","0.0",,"69","54",,"  300",,,"  315",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-27","   50","   40","13.42"," 1345"," 1353","0.00","0.0","0.0",,"65","53",,"  280",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-28","   40","   30","9.17"," 1748"," 1518","0.00","0.0","0.0",,"71","53",,"  210",,,"  225",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-29","   30","   20","12.53"," 1548"," 1608","0.00","0.0","0.0",,"71","52",,"  310",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-30","   10","   30","12.30"," 1548"," 1713","0.00","0.0","0.0",,"82","49",,"  310",,,"  315",,"23.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-07-31","   20","   20","16.55"," 1548"," 1606","0.00","0.0","0.0",,"71","54",,"  300",,,"  315",,"29.1",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-01","   30","   40","12.75"," 1548"," 1718","0.00","0.0","0.0",,"70","52",,"  310",,,"  315",,"25.1",,,"28.9","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-02","   40","   30","14.09"," 1550"," 1403","0.00","0.0","0.0",,"68","53",,"  310",,,"  315",,"25.1",,,"30.0","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-03","   30","   20","13.20"," 1648"," 1546","0.00","0.0","0.0",,"70","52",,"  310",,,"  315",,"23.9",,,"30.0","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-04","   10","   10","14.76"," 1646"," 1700","0.00","0.0","0.0",,"69","53",,"  310",,,"  315",,"25.1",,,"31.1","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-05","   30","   30","10.29"," 1647"," 1658","0.00","0.0","0.0",,"74","51",,"  310",,,"  315",,"23.0",,,"26.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-06","   40","   30","9.62"," 1647"," 1422","0.00","0.0","0.0",,"71","53",,"  330",,,"  315",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-07","   40","   30","13.87"," 1447"," 1516","0.00","0.0","0.0",,"66","52",,"  320",,,"  315",,"23.0",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-08","   70","   50","12.75"," 1550"," 1544","0.00","0.0","0.0",,"66","52",,"  300",,,"  315",,"23.9",,,"30.0","    1",,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-09","   70","   50","13.42"," 1349"," 1654","0.00","0.0","0.0",,"66","53",,"  300",,,"  315",,"23.9",,,"30.0","    1",,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-10","   50","   40","12.08"," 1447"," 1509","0.00","0.0","0.0",,"68","54",,"  300",,,"  315",,"23.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-11","   60","   50","11.63"," 1646"," 1417","0.00","0.0","0.0",,"68","52",,"  310",,,"  315",,"21.9",,,"26.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-12","   60","   40","10.74"," 1550"," 1903","0.00","0.0","0.0",,"71","52",,"  300",,,"  315",,"23.9",,,"31.1","    1",,,,,,"    1",,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-13","   40","   40","8.50"," 1748"," 1717","0.00","0.0","0.0",,"70","53",,"  310",,,"  315",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-14","   40","   30","7.61"," 1348"," 1534","0.00","0.0","0.0",,"71","55",,"  200",,,"  270",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-15","   70","   80","10.29"," 1747"," 1624","0.00","0.0","0.0",,"70","56",,"  260",,,"  225",,"17.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-16","   80","   70","11.41"," 1548"," 1614","0.00","0.0","0.0",,"71","56",,"  280",,,"  270",,"21.0",,,"26.4",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-17","   70","   70","13.87"," 1348"," 1715","0.00","0.0","0.0",,"68","58",,"  290",,,"  270",,"23.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-18","    0","    0","17.22"," 1248"," 1710","0.00","0.0","0.0",,"72","56",,"  310",,,"  270",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-19","   40","   30","15.21"," 1548"," 1523","0.00","0.0","0.0",,"71","52",,"  310",,,"  315",,"25.1",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-20","   70","   70","13.87"," 1548"," 1730","0.00","0.0","0.0",,"67","53",,"  300",,,"  270",,"23.0",,,"27.5",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-21","   70","   50","12.97"," 1649"," 1445","0.00","0.0","0.0",,"65","53",,"  300",,,"  315",,"23.9",,,"32.2",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-22","   80","   70","12.30"," 1347"," 1346","0.00","0.0","0.0",,"64","51",,"  280",,,"  270",,"23.9",,,"28.9",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-23","   50","   50","11.18"," 1250"," 1150","0.00","0.0","0.0",,"64","52",,"  310",,,"  315",,"23.0",,,"26.4",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-24","   60","   60","8.95"," 1450"," 1623","0.00","0.0","0.0",,"75","50",,"  310",,,"  315",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-25","   40","   30","12.75"," 1547"," 1534","0.00","0.0","0.0",,"74","53",,"  300",,,"  315",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-26","   60","   70","14.32"," 1350"," 1401","0.00","0.0","0.0",,"70","52",,"  310",,,"  315",,"25.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-27","   60","   50","15.21"," 1646"," 1715","0.00","0.0","0.0",,"67","54",,"  270",,,"  270",,"30.0",,,"33.3","    1",,,,,,"    1",,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-28","   70","   50","14.09"," 1833"," 1822","0.00","0.0","0.0",,"69","56",,"  280",,,"  270",,"23.0",,,"30.0",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-29","   50","   50","13.42"," 1646"," 1650","0.00","0.0","0.0",,"67","55",,"  270",,,"  270",,"23.0",,,"30.0",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-30","   20","   10","11.41"," 1451"," 1422","0.00","0.0","0.0",,"69","54",,"  300",,,"  315",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-08-31","   50","   40","10.96"," 1346"," 1404","0.00","0.0","0.0",,"72","50",,"  300",,,"  315",,"21.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-01","   20","   10","9.62"," 1647"," 1605","0.00","0.0","0.0",,"76","52",,"  310",,,"  315",,"21.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-02","   30","   30","8.95"," 1646"," 1656","0.00","0.0","0.0",,"74","55",,"  310",,,"  315",,"23.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-03","   40","   40","11.41"," 1346"," 1500","0.00","0.0","0.0",,"71","57",,"  310",,,"  315",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-04","   50","   40","13.87"," 1545"," 1520","0.00","0.0","0.0",,"69","54",,"  300",,,"  315",,"23.9",,,"31.1","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-05","   50","   40","13.20"," 1647"," 1702","0.00","0.0","0.0",,"70","54",,"  310",,,"  315",,"28.0",,,"30.0",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-06","   50","   40","12.30"," 1447"," 1445","0.00","0.0","0.0",,"68","55",,"  300",,,"  315",,"25.9",,,"28.9",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-07","   60","   40","11.41"," 1647"," 1243","0.00","0.0","0.0",,"70","56",,"  270",,,"  270",,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-08","   90","  100","13.87"," 1447"," 1257","0.00","0.0","0.0",,"63","55",,"  260",,,"  270",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-09","    0","    0","10.74"," 1547"," 1626","0.00","0.0","0.0",,"70","52",,"  270",,,"  270",,"25.1",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-10","    0","    0","8.72"," 1548"," 1458","0.00","0.0","0.0",,"83","52",,"  290",,,"  315",,"21.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-11","   30","   20","7.38"," 1547"," 1512","0.00","0.0","0.0",,"80","52",,"  230",,,"  225",,"17.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-12","   90","  100","10.07"," 1850"," 1258","0.00","0.0","0.0",,"72","56",,"  270",,,"  225",,"15.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-13","   70","   70","15.43"," 1347"," 1342","0.00","0.0","0.0",,"73","56",,"  270",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-14","   50","   50","9.84"," 1547"," 1236","0.00","0.0","0.0",,"76","55",,"  240",,,"  270",,"16.1",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-15","   50","   50","6.93"," 1746"," 1253","0.00","0.0","0.0",,"74","55",,"  280",,,"  225",,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-16","   70","   70","11.18"," 0945"," 0928","0.05","0.0","0.0",,"69","58",,"  200",,,"  180",,"23.0",,,"32.2","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-17","   70","   80","8.95"," 1150"," 1433","0.04","0.0","0.0",,"76","57",,"  260",,,"  270",,"14.1",,,"23.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-18","   50","   50","10.29"," 1448"," 1505","0.00","0.0","0.0",,"70","55",,"  250",,,"  270",,"19.9",,,"31.1",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-19","   30","   50","9.62"," 1547"," 1352","0.00","0.0","0.0",,"69","54",,"  280",,,"  225",,"17.0",,,"28.9",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-20","   10","   10","9.84"," 1947"," 1735","0.00","0.0","0.0",,"71","53",,"  280",,,"  270",,"17.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-21","   20","   20","10.51"," 1647"," 1807","0.00","0.0","0.0",,"68","54",,"  260",,,"  270",,"17.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-22","   20","   10","6.26"," 1349"," 1721","0.00","0.0","0.0",,"73","51",,"  290",,,"  315",,"17.9",,,"20.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-23","   90","   90","11.18"," 1451"," 1430","0.06","0.0","0.0",,"66","56",,"  280",,,"  270",,"21.0",,,"28.9","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-24","   70","   70","14.09"," 1025"," 1458","0.18","0.0","0.0",,"69","56",,"  260",,,"  270",,"21.0",,,"38.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-25","   50","   70","8.72"," 1547"," 1204","0.00","0.0","0.0",,"68","55",,"  260",,,"  225",,"17.0",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-26","   70","   80","10.51"," 1748"," 1538","0.14","0.0","0.0",,"68","55",,"  230",,,"  225",,"17.0",,,"30.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-27","   40","   20","8.95"," 1947"," 1615","0.00","0.0","0.0",,"69","55",,"  290",,,"  315",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-28","   10","   10","7.83"," 1650"," 1642","0.00","0.0","0.0",,"73","51",,"  290",,,"  270",,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-29","   20","   20","8.50"," 1547"," 1557","0.00","0.0","0.0",,"74","51",,"  300",,,"  315",,"21.0",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-09-30","   40","   30","16.78"," 1748"," 1757","0.00","0.0","0.0",,"69","56",,"  280",,,"  270",,"31.1",,,"41.4",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-01","   20","   20","14.09"," 1646"," 1540","0.00","0.0","0.0",,"72","53",,"  290",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-02","    0","    0","12.30"," 0947"," 0933","0.00","0.0","0.0",,"77","57",,"  360",,,"  360",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-03","    0","    0","5.82"," 1747"," 1550","0.00","0.0","0.0",,"81","58",,"  300",,,"  270",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-04","    0","    0","6.49"," 1647"," 1650","0.00","0.0","0.0",,"84","53",,"  290",,,"  270",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-05","    0","    0","8.50"," 1646"," 1555","0.00","0.0","0.0",,"83","54",,"  300",,,"  315",,"21.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-06","    0","    0","10.74"," 1347"," 1545","0.00","0.0","0.0",,"75","52",,"  310",,,"  315",,"21.0",,,"23.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-07","    0","    0","12.75"," 1647"," 1713","0.00","0.0","0.0",,"77","51",,"  310",,,"  315",,"25.9",,,"28.9","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-08","   20","   10","12.30"," 1634"," 1655","0.00","0.0","0.0",,"69","51",,"  300",,,"  315",,"23.0",,,"26.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-09","   50","   30","10.96"," 1445"," 1510","0.00","0.0","0.0",,"64","51",,"  310",,,"  315",,"19.9",,,"23.0","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-10","   70","   60","9.17"," 1447"," 1439","0.00","0.0","0.0",,"65","53",,"  310",,,"  315",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-11","   70","   60","12.08"," 1703"," 1828","0.00","0.0","0.0",,"63","53",,"  300",,,"  270",,"19.9",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-12","   40","   20","8.05"," 1647"," 1533","0.00","0.0","0.0",,"67","52",,"  260",,,"  225",,"14.1",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-13","   20","   20","8.28"," 1849"," 1619","0.00","0.0","0.0",,"74","48",,"  290",,,"  315",,"19.9",,,"25.3","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-14","    0","    0","8.05"," 1749"," 1748","0.00","0.0","0.0",,"79","51",,"  300",,,"  315",,"21.9",,,"24.2",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-15","    0","    0","13.42"," 1746"," 1752","0.00","0.0","0.0",,"69","48",,"  300",,,"  315",,"23.0",,,"27.5","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1986-10-16","   80","   70","9.62"," 1348"," 1516","0.00","0.0","0.0",,"68","50",,"  280",,,"  270",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,
